DAY,FEMALE,MALE,ZOMBIE
2434,124208,123849,123876
2435,124173,123822,123922
2436,124149,123804,123964
2437,124116,123775,124021
2438,124091,123743,124082
2439,124074,123718,124126
2440,124052,123684,124186
2441,124019,123650,124251
2442,123985,123621,124305
2443,123957,123589,124371
2444,123934,123567,124422
2445,123901,123541,124488
2446,123861,123507,124566
2447,123829,123469,124640
2448,123798,123437,124714
2449,123763,123405,124785
2450,123725,123374,124853
2451,123700,123341,124922
2452,123682,123295,124986
2453,123639,123262,125062
2454,123601,123233,125135
2455,123567,123201,125207
2456,123529,123174,125277
2457,123491,123143,125343
2458,123455,123107,125414
2459,123418,123081,125484
2460,123381,123049,125556
2461,123344,123019,125623
2462,123313,122995,125685
2463,123280,122971,125750
2464,123239,122933,125835
2465,123216,122885,125901
2466,123185,122853,125961
2467,123165,122826,126017
2468,123130,122809,126063
2469,123099,122782,126129
2470,123068,122745,126186
2471,123045,122721,126231
2472,123010,122685,126296
2473,122984,122670,126337
2474,122959,122646,126388
2475,122929,122626,126436
2476,122897,122601,126490
2477,122865,122582,126542
2478,122862,122554,126585
2479,122845,122530,126632
2480,122825,122511,126675
2481,122811,122471,126729
2482,122786,122443,126784
2483,122758,122418,126839
2484,122718,122387,126903
2485,122685,122358,126953
2486,122664,122318,127002
2487,122650,122273,127066
2488,122630,122248,127117
2489,122615,122224,127152
2490,122589,122202,127210
2491,122560,122167,127264
2492,122535,122140,127321
2493,122508,122116,127378
2494,122485,122082,127427
2495,122457,122064,127468
2496,122431,122052,127510
2497,122415,122029,127555
2498,122397,122012,127598
2499,122371,121985,127650
2500,122342,121964,127692
2501,122314,121937,127744
2502,122285,121913,127801
2503,122261,121900,127842
2504,122231,121874,127891
2505,122210,121850,127938
2506,122185,121833,127989
2507,122156,121814,128043
2508,122135,121779,128094
2509,122104,121761,128140
2510,122085,121740,128184
2511,122056,121716,128231
2512,122041,121690,128279
2513,122018,121668,128326
2514,121991,121646,128372
2515,121960,121617,128419
2516,121940,121587,128474
2517,121916,121568,128519
2518,121893,121544,128571
2519,121876,121503,128628
2520,121852,121476,128682
2521,121822,121445,128737
2522,121795,121409,128798
2523,121771,121387,128850
2524,121755,121359,128895
2525,121734,121331,128946
2526,121700,121313,128997
2527,121692,121285,129044
2528,121669,121259,129096
2529,121639,121239,129139
2530,121615,121220,129180
2531,121590,121193,129229
2532,121568,121175,129274
2533,121536,121148,129328
2534,121509,121125,129374
2535,121473,121096,129430
2536,121450,121066,129480
2537,121424,121040,129534
2538,121399,121008,129589
2539,121370,120982,129631
2540,121345,120958,129677
2541,121320,120928,129717
2542,121296,120912,129758
2543,121273,120892,129797
2544,121246,120874,129845
2545,121222,120831,129903
2546,121200,120788,129961
2547,121166,120759,130028
2548,121145,120746,130071
2549,121122,120718,130114
2550,121094,120692,130160
2551,121082,120667,130196
2552,121062,120645,130250
2553,121039,120626,130301
2554,121024,120600,130340
2555,121001,120580,130385
2556,120970,120558,130433
2557,120952,120535,130483
2558,120933,120526,130521
2559,120914,120498,130577
2560,120893,120486,130617
2561,120874,120457,130665
2562,120843,120433,130714
2563,120831,120407,130762
2564,120813,120384,130809
2565,120789,120356,130865
2566,120776,120335,130906
2567,120754,120322,130943
2568,120734,120302,130982
2569,120708,120284,131037
2570,120677,120264,131082
2571,120652,120242,131139
2572,120633,120212,131190
2573,120602,120189,131240
2574,120578,120162,131292
2575,120541,120137,131349
2576,120515,120111,131409
2577,120489,120084,131457
2578,120464,120066,131505
2579,120442,120039,131549
2580,120415,120015,131604
2581,120382,119991,131657
2582,120362,119961,131705
2583,120336,119937,131750
2584,120297,119919,131801
2585,120291,119890,131841
2586,120281,119868,131877
2587,120249,119832,131938
2588,120227,119812,131980
2589,120207,119786,132028
2590,120180,119755,132075
2591,120152,119722,132126
2592,120135,119693,132177
2593,120115,119667,132216
2594,120091,119650,132261
2595,120069,119633,132308
2596,120036,119601,132368
2597,119998,119579,132425
2598,119978,119558,132468
2599,119954,119536,132519
2600,119931,119509,132570
2601,119899,119471,132645
2602,119881,119452,132692
2603,119862,119422,132733
2604,119839,119401,132791
2605,119803,119385,132837
2606,119785,119364,132887
2607,119744,119355,132937
2608,119713,119340,132990
2609,119683,119315,133055
2610,119650,119287,133109
2611,119619,119272,133163
2612,119595,119247,133218
2613,119563,119216,133280
2614,119534,119199,133325
2615,119505,119170,133376
2616,119488,119140,133424
2617,119448,119129,133471
2618,119427,119100,133524
2619,119398,119070,133582
2620,119365,119043,133647
2621,119334,119032,133690
2622,119292,119017,133748
2623,119262,118997,133804
2624,119239,118985,133850
2625,119207,118957,133910
2626,119193,118944,133951
2627,119172,118922,134000
2628,119140,118897,134055
2629,119112,118883,134105
2630,119096,118854,134159
2631,119066,118831,134223
2632,119040,118802,134274
2633,119026,118785,134318
2634,119007,118765,134361
2635,118981,118739,134416
2636,118958,118707,134472
2637,118933,118688,134517
2638,118906,118665,134564
2639,118875,118636,134620
2640,118846,118622,134660
2641,118821,118594,134706
2642,118784,118572,134771
2643,118756,118561,134823
2644,118734,118533,134869
2645,118711,118501,134928
2646,118689,118469,134978
2647,118665,118451,135037
2648,118634,118425,135097
2649,118604,118399,135152
2650,118569,118378,135205
2651,118529,118339,135284
2652,118501,118320,135326
2653,118477,118299,135371
2654,118453,118274,135416
2655,118434,118262,135447
2656,118398,118239,135498
2657,118371,118220,135549
2658,118351,118192,135598
2659,118329,118154,135655
2660,118304,118119,135711
2661,118281,118086,135770
2662,118248,118063,135834
2663,118224,118035,135890
2664,118202,118008,135943
2665,118166,117984,136000
2666,118128,117957,136057
2667,118108,117928,136113
2668,118087,117900,136162
2669,118053,117870,136218
2670,118032,117847,136260
2671,118005,117828,136309
2672,117964,117806,136364
2673,117930,117778,136425
2674,117905,117747,136475
2675,117874,117727,136533
2676,117847,117692,136590
2677,117811,117663,136650
2678,117798,117635,136690
2679,117767,117629,136733
2680,117736,117609,136786
2681,117709,117576,136840
2682,117688,117555,136895
2683,117654,117532,136960
2684,117632,117508,137002
2685,117602,117477,137060
2686,117575,117455,137109
2687,117554,117431,137155
2688,117516,117411,137208
2689,117486,117385,137257
2690,117469,117361,137306
2691,117452,117330,137351
2692,117420,117310,137402
2693,117398,117300,137435
2694,117373,117278,137493
2695,117356,117249,137537
2696,117337,117219,137587
2697,117321,117186,137636
2698,117292,117165,137689
2699,117262,117150,137748
2700,117238,117113,137803
2701,117224,117094,137843
2702,117198,117061,137891
2703,117168,117036,137942
2704,117143,117017,137990
2705,117113,116998,138024
2706,117087,116971,138077
2707,117063,116939,138136
2708,117051,116915,138179
2709,117013,116890,138239
2710,116989,116864,138296
2711,116959,116830,138357
2712,116946,116814,138387
2713,116915,116795,138441
2714,116888,116768,138496
2715,116861,116745,138547
2716,116836,116727,138597
2717,116812,116711,138634
2718,116782,116690,138683
2719,116771,116675,138721
2720,116754,116647,138768
2721,116724,116615,138826
2722,116710,116593,138872
2723,116685,116571,138922
2724,116662,116546,138964
2725,116639,116528,139006
2726,116615,116503,139055
2727,116585,116477,139114
2728,116566,116452,139164
2729,116542,116430,139205
2730,116512,116408,139260
2731,116483,116378,139311
2732,116463,116349,139355
2733,116448,116332,139393
2734,116430,116314,139441
2735,116395,116287,139488
2736,116373,116268,139534
2737,116350,116245,139587
2738,116318,116220,139652
2739,116308,116189,139694
2740,116282,116159,139760
2741,116236,116139,139820
2742,116214,116115,139867
2743,116189,116091,139919
2744,116157,116073,139968
2745,116128,116050,140023
2746,116114,116030,140061
2747,116098,116017,140100
2748,116071,115988,140149
2749,116064,115966,140186
2750,116047,115938,140229
2751,116034,115905,140276
2752,116007,115890,140313
2753,115982,115862,140359
2754,115954,115844,140399
2755,115942,115823,140439
2756,115922,115810,140480
2757,115891,115790,140529
2758,115869,115766,140575
2759,115845,115751,140624
2760,115828,115732,140665
2761,115803,115713,140712
2762,115778,115673,140770
2763,115756,115646,140823
2764,115721,115613,140881
2765,115708,115591,140918
2766,115675,115574,140966
2767,115649,115558,141008
2768,115621,115536,141059
2769,115577,115516,141140
2770,115563,115494,141180
2771,115538,115465,141230
2772,115517,115444,141261
2773,115495,115416,141318
2774,115478,115404,141358
2775,115466,115363,141412
2776,115436,115331,141467
2777,115412,115314,141518
2778,115389,115298,141564
2779,115368,115279,141604
2780,115350,115258,141658
2781,115317,115228,141716
2782,115303,115202,141761
2783,115275,115169,141819
2784,115261,115148,141863
2785,115238,115126,141910
2786,115207,115115,141955
2787,115187,115092,141991
2788,115156,115076,142041
2789,115127,115069,142072
2790,115105,115048,142125
2791,115074,115025,142176
2792,115051,115006,142220
2793,115020,114982,142266
2794,115002,114952,142314
2795,114982,114933,142350
2796,114953,114912,142407
2797,114940,114895,142443
2798,114924,114864,142484
2799,114904,114839,142532
2800,114886,114796,142586
2801,114856,114776,142634
2802,114825,114749,142694
2803,114809,114717,142740
2804,114786,114682,142795
2805,114758,114653,142854
2806,114725,114612,142925
2807,114703,114597,142966
2808,114683,114587,143012
2809,114655,114569,143063
2810,114636,114543,143102
2811,114615,114510,143157
2812,114599,114487,143202
2813,114575,114462,143245
2814,114556,114447,143289
2815,114526,114414,143356
2816,114505,114387,143408
2817,114472,114366,143454
2818,114444,114340,143503
2819,114418,114321,143551
2820,114390,114288,143609
2821,114373,114260,143660
2822,114344,114238,143708
2823,114323,114211,143754
2824,114294,114194,143810
2825,114270,114171,143865
2826,114243,114149,143912
2827,114227,114127,143959
2828,114208,114105,144000
2829,114180,114085,144047
2830,114160,114055,144096
2831,114139,114030,144151
2832,114112,114010,144197
2833,114086,113984,144251
2834,114051,113963,144307
2835,114033,113934,144348
2836,113999,113915,144402
2837,113978,113892,144446
2838,113959,113872,144486
2839,113932,113850,144531
2840,113911,113831,144574
2841,113892,113810,144619
2842,113863,113790,144666
2843,113840,113769,144713
2844,113814,113740,144760
2845,113788,113718,144816
2846,113757,113700,144869
2847,113737,113677,144914
2848,113715,113653,144964
2849,113692,113616,145015
2850,113677,113585,145059
2851,113654,113562,145107
2852,113625,113537,145158
2853,113610,113507,145203
2854,113593,113488,145250
2855,113574,113458,145296
2856,113553,113439,145338
2857,113520,113418,145391
2858,113491,113395,145447
2859,113464,113370,145499
2860,113456,113341,145541
2861,113433,113311,145592
2862,113396,113290,145652
2863,113376,113264,145695
2864,113353,113248,145737
2865,113327,113217,145793
2866,113301,113190,145839
2867,113269,113163,145894
2868,113260,113137,145935
2869,113231,113120,145991
2870,113202,113093,146044
2871,113179,113060,146102
2872,113152,113043,146149
2873,113129,113015,146210
2874,113103,112995,146257
2875,113077,112978,146311
2876,113057,112946,146364
2877,113039,112927,146411
2878,113014,112908,146456
2879,112994,112888,146506
2880,112966,112871,146553
2881,112946,112833,146601
2882,112916,112792,146668
2883,112882,112756,146723
2884,112846,112726,146781
2885,112836,112694,146824
2886,112811,112668,146876
2887,112788,112641,146926
2888,112760,112625,146972
2889,112739,112610,147011
2890,112724,112589,147049
2891,112706,112565,147097
2892,112681,112544,147143
2893,112654,112516,147190
2894,112624,112490,147244
2895,112598,112459,147300
2896,112569,112441,147350
2897,112543,112422,147392
2898,112519,112393,147444
2899,112493,112368,147497
2900,112477,112348,147541
2901,112450,112324,147597
2902,112432,112294,147636
2903,112411,112283,147675
2904,112393,112241,147730
2905,112362,112211,147772
2906,112340,112190,147811
2907,112313,112158,147868
2908,112280,112133,147923
2909,112256,112114,147965
2910,112224,112090,148022
2911,112199,112075,148067
2912,112172,112053,148113
2913,112154,112033,148158
2914,112125,112010,148206
2915,112101,111971,148260
2916,112064,111947,148318
2917,112051,111936,148352
2918,112035,111909,148394
2919,112012,111897,148436
2920,112001,111875,148472
2921,111977,111862,148516
2922,111945,111846,148562
2923,111927,111812,148605
2924,111912,111792,148649
2925,111884,111779,148698
2926,111854,111760,148745
2927,111836,111745,148784
2928,111812,111720,148834
2929,111788,111692,148881
2930,111760,111675,148931
2931,111734,111647,148987
2932,111718,111631,149022
2933,111699,111609,149062
2934,111679,111583,149116
2935,111655,111566,149155
2936,111634,111539,149213
2937,111623,111515,149256
2938,111612,111493,149288
2939,111581,111472,149338
2940,111561,111444,149373
2941,111528,111429,149413
2942,111507,111407,149467
2943,111494,111382,149512
2944,111471,111353,149559
2945,111451,111336,149594
2946,111423,111308,149654
2947,111389,111289,149707
2948,111362,111261,149763
2949,111335,111241,149815
2950,111307,111225,149857
2951,111287,111205,149896
2952,111263,111180,149948
2953,111231,111164,149999
2954,111208,111147,150045
2955,111184,111119,150096
2956,111160,111088,150143
2957,111136,111063,150196
2958,111104,111036,150253
2959,111069,111016,150302
2960,111038,110992,150356
2961,111011,110975,150411
2962,110995,110948,150452
2963,110973,110918,150501
2964,110953,110902,150541
2965,110908,110882,150603
2966,110886,110860,150654
2967,110865,110836,150694
2968,110845,110807,150740
2969,110833,110785,150778
2970,110795,110759,150841
2971,110746,110730,150907
2972,110722,110713,150951
2973,110711,110694,150993
2974,110690,110674,151037
2975,110665,110637,151095
2976,110648,110617,151127
2977,110625,110594,151175
2978,110606,110572,151212
2979,110582,110543,151262
2980,110555,110510,151334
2981,110525,110489,151386
2982,110500,110469,151430
2983,110474,110446,151474
2984,110445,110404,151542
2985,110416,110377,151592
2986,110385,110340,151660
2987,110367,110308,151714
2988,110344,110282,151759
2989,110318,110257,151807
2990,110295,110240,151847
2991,110268,110218,151889
2992,110246,110190,151933
2993,110209,110168,151995
2994,110182,110148,152038
2995,110156,110120,152082
2996,110123,110104,152133
2997,110098,110071,152187
2998,110076,110047,152237
2999,110042,110025,152291
3000,110011,109998,152343
3001,109980,109971,152402
3002,109957,109940,152449
3003,109931,109911,152507
3004,109902,109895,152558
3005,109873,109867,152620
3006,109850,109856,152649
3007,109833,109830,152694
3008,109808,109797,152753
3009,109790,109777,152800
3010,109774,109753,152841
3011,109759,109733,152875
3012,109732,109716,152920
3013,109706,109694,152964
3014,109685,109673,153023
3015,109649,109656,153065
3016,109629,109634,153107
3017,109608,109607,153171
3018,109585,109581,153221
3019,109562,109554,153277
3020,109534,109533,153326
3021,109501,109501,153386
3022,109463,109477,153445
3023,109440,109456,153498
3024,109410,109439,153551
3025,109373,109410,153603
3026,109353,109388,153657
3027,109324,109361,153704
3028,109297,109344,153754
3029,109280,109327,153797
3030,109255,109304,153848
3031,109228,109282,153902
3032,109206,109254,153954
3033,109181,109232,154002
3034,109156,109190,154054
3035,109120,109164,154109
3036,109095,109133,154168
3037,109066,109097,154235
3038,109029,109079,154287
3039,109004,109043,154331
3040,108981,109015,154383
3041,108947,108992,154444
3042,108919,108947,154514
3043,108897,108920,154564
3044,108871,108891,154624
3045,108841,108868,154674
3046,108804,108830,154753
3047,108788,108809,154793
3048,108774,108777,154841
3049,108742,108749,154904
3050,108712,108721,154961
3051,108680,108687,155020
3052,108658,108653,155081
3053,108641,108619,155131
3054,108609,108584,155191
3055,108571,108549,155258
3056,108538,108528,155312
3057,108510,108485,155378
3058,108484,108455,155435
3059,108467,108434,155484
3060,108435,108408,155545
3061,108410,108370,155614
3062,108377,108349,155668
3063,108344,108325,155733
3064,108315,108306,155784
3065,108283,108282,155841
3066,108254,108248,155904
3067,108227,108227,155962
3068,108197,108201,156017
3069,108164,108170,156081
3070,108128,108148,156142
3071,108092,108114,156205
3072,108056,108095,156267
3073,108030,108076,156323
3074,107998,108055,156372
3075,107972,108023,156431
3076,107955,108001,156465
3077,107928,107981,156517
3078,107904,107955,156562
3079,107875,107924,156613
3080,107840,107897,156668
3081,107812,107863,156727
3082,107789,107826,156785
3083,107768,107789,156847
3084,107745,107751,156896
3085,107710,107725,156953
3086,107677,107693,157020
3087,107646,107675,157078
3088,107624,107649,157136
3089,107592,107616,157190
3090,107570,107584,157243
3091,107543,107551,157316
3092,107515,107529,157365
3093,107492,107508,157409
3094,107470,107499,157448
3095,107449,107466,157500
3096,107426,107436,157546
3097,107405,107407,157603
3098,107370,107380,157659
3099,107344,107359,157713
3100,107326,107340,157763
3101,107295,107318,157809
3102,107269,107288,157870
3103,107237,107252,157926
3104,107205,107224,157977
3105,107180,107198,158022
3106,107151,107171,158077
3107,107119,107144,158140
3108,107095,107115,158198
3109,107070,107087,158249
3110,107047,107070,158285
3111,107023,107054,158333
3112,106997,107022,158384
3113,106967,107004,158434
3114,106939,106982,158483
3115,106914,106952,158536
3116,106887,106931,158582
3117,106851,106901,158643
3118,106832,106889,158681
3119,106801,106863,158734
3120,106777,106843,158773
3121,106768,106818,158809
3122,106740,106794,158851
3123,106727,106766,158899
3124,106710,106745,158934
3125,106688,106727,158979
3126,106674,106714,159007
3127,106657,106691,159046
3128,106625,106662,159098
3129,106607,106638,159139
3130,106590,106607,159191
3131,106569,106587,159244
3132,106536,106566,159305
3133,106493,106542,159360
3134,106470,106498,159418
3135,106455,106481,159450
3136,106432,106451,159495
3137,106403,106418,159546
3138,106387,106390,159589
3139,106363,106363,159646
3140,106341,106332,159703
3141,106316,106311,159743
3142,106286,106289,159800
3143,106272,106270,159837
3144,106253,106238,159887
3145,106232,106227,159928
3146,106218,106204,159965
3147,106198,106181,160005
3148,106168,106164,160053
3149,106137,106145,160098
3150,106116,106122,160133
3151,106087,106107,160176
3152,106059,106084,160224
3153,106033,106061,160274
3154,106006,106046,160317
3155,105991,106021,160366
3156,105962,106008,160417
3157,105940,105996,160457
3158,105907,105968,160508
3159,105883,105949,160545
3160,105866,105927,160585
3161,105849,105909,160620
3162,105818,105876,160682
3163,105783,105859,160732
3164,105757,105831,160780
3165,105727,105808,160832
3166,105693,105797,160878
3167,105666,105768,160933
3168,105635,105739,160989
3169,105609,105715,161041
3170,105583,105688,161095
3171,105565,105663,161140
3172,105526,105627,161205
3173,105509,105595,161266
3174,105488,105571,161317
3175,105464,105545,161362
3176,105447,105518,161412
3177,105422,105495,161454
3178,105388,105468,161514
3179,105355,105450,161570
3180,105329,105421,161628
3181,105311,105399,161675
3182,105279,105379,161725
3183,105254,105361,161769
3184,105214,105324,161829
3185,105182,105297,161880
3186,105154,105260,161937
3187,105125,105237,161987
3188,105100,105211,162033
3189,105066,105179,162087
3190,105040,105148,162141
3191,105012,105123,162192
3192,104982,105104,162239
3193,104948,105070,162299
3194,104921,105042,162352
3195,104892,105023,162401
3196,104859,105009,162448
3197,104840,104981,162493
3198,104816,104958,162542
3199,104779,104938,162597
3200,104756,104916,162648
3201,104727,104899,162689
3202,104709,104881,162734
3203,104692,104846,162792
3204,104668,104824,162834
3205,104648,104792,162884
3206,104628,104772,162926
3207,104606,104750,162973
3208,104576,104730,163026
3209,104544,104697,163080
3210,104527,104677,163117
3211,104502,104657,163169
3212,104483,104629,163214
3213,104460,104609,163259
3214,104428,104587,163309
3215,104416,104554,163351
3216,104394,104529,163399
3217,104369,104502,163453
3218,104354,104482,163492
3219,104323,104461,163540
3220,104288,104432,163599
3221,104264,104409,163644
3222,104236,104385,163700
3223,104212,104359,163755
3224,104191,104331,163804
3225,104159,104304,163863
3226,104143,104274,163907
3227,104113,104243,163970
3228,104103,104212,164013
3229,104083,104183,164068
3230,104050,104157,164127
3231,104029,104129,164176
3232,104013,104103,164223
3233,103980,104075,164277
3234,103959,104046,164322
3235,103925,104005,164401
3236,103899,103974,164450
3237,103890,103951,164481
3238,103860,103929,164533
3239,103842,103902,164579
3240,103814,103868,164639
3241,103787,103836,164692
3242,103769,103809,164736
3243,103745,103795,164773
3244,103722,103770,164821
3245,103695,103752,164863
3246,103680,103718,164910
3247,103657,103696,164957
3248,103631,103666,165021
3249,103594,103641,165078
3250,103562,103618,165130
3251,103531,103591,165183
3252,103513,103560,165230
3253,103493,103532,165285
3254,103462,103507,165334
3255,103431,103485,165386
3256,103415,103460,165421
3257,103398,103437,165467
3258,103363,103407,165526
3259,103338,103380,165582
3260,103314,103354,165638
3261,103288,103332,165696
3262,103268,103302,165738
3263,103233,103286,165790
3264,103203,103262,165852
3265,103175,103231,165891
3266,103149,103216,165935
3267,103127,103194,165980
3268,103106,103165,166026
3269,103087,103136,166080
3270,103058,103099,166145
3271,103045,103060,166193
3272,103036,103042,166235
3273,103012,103014,166280
3274,102978,102976,166350
3275,102950,102955,166405
3276,102927,102934,166442
3277,102905,102895,166500
3278,102876,102869,166554
3279,102844,102846,166605
3280,102823,102824,166649
3281,102804,102812,166689
3282,102783,102786,166739
3283,102767,102761,166781
3284,102751,102740,166821
3285,102722,102717,166870
3286,102689,102690,166929
3287,102662,102659,166984
3288,102635,102639,167035
3289,102612,102622,167076
3290,102583,102587,167135
3291,102546,102563,167191
3292,102520,102534,167251
3293,102496,102508,167297
3294,102471,102484,167340
3295,102435,102456,167406
3296,102387,102429,167484
3297,102358,102397,167540
3298,102321,102370,167595
3299,102303,102347,167644
3300,102276,102322,167701
3301,102250,102292,167755
3302,102235,102276,167798
3303,102206,102251,167839
3304,102185,102230,167888
3305,102157,102201,167932
3306,102129,102167,167995
3307,102116,102126,168055
3308,102082,102095,168121
3309,102051,102073,168179
3310,102037,102041,168234
3311,102012,102018,168276
3312,101995,101996,168322
3313,101966,101969,168368
3314,101940,101939,168424
3315,101901,101911,168494
3316,101884,101882,168547
3317,101855,101857,168597
3318,101835,101837,168634
3319,101799,101797,168695
3320,101761,101760,168761
3321,101728,101735,168812
3322,101685,101709,168881
3323,101647,101675,168955
3324,101619,101650,169007
3325,101590,101630,169051
3326,101562,101602,169107
3327,101536,101573,169154
3328,101502,101544,169216
3329,101467,101515,169280
3330,101440,101480,169342
3331,101422,101450,169398
3332,101390,101417,169464
3333,101372,101376,169527
3334,101343,101347,169583
3335,101308,101314,169644
3336,101287,101291,169696
3337,101261,101260,169762
3338,101228,101221,169831
3339,101188,101189,169893
3340,101165,101149,169956
3341,101134,101132,170009
3342,101096,101104,170065
3343,101055,101079,170134
3344,101027,101050,170188
3345,100999,101012,170246
3346,100971,100985,170298
3347,100941,100958,170352
3348,100912,100933,170403
3349,100873,100899,170474
3350,100848,100883,170517
3351,100812,100858,170574
3352,100778,100842,170627
3353,100738,100813,170688
3354,100704,100784,170751
3355,100677,100762,170806
3356,100657,100736,170857
3357,100642,100712,170897
3358,100618,100693,170949
3359,100594,100668,170993
3360,100567,100627,171058
3361,100537,100599,171117
3362,100513,100571,171175
3363,100489,100541,171230
3364,100447,100512,171296
3365,100416,100486,171355
3366,100399,100472,171391
3367,100375,100444,171443
3368,100354,100427,171488
3369,100325,100409,171529
3370,100290,100385,171585
3371,100266,100357,171638
3372,100238,100327,171701
3373,100217,100308,171745
3374,100185,100282,171798
3375,100159,100253,171857
3376,100133,100229,171900
3377,100100,100191,171968
3378,100072,100165,172025
3379,100044,100144,172069
3380,100019,100117,172117
3381,99991,100084,172174
3382,99964,100058,172230
3383,99935,100029,172279
3384,99907,99998,172332
3385,99875,99967,172391
3386,99848,99937,172446
3387,99821,99901,172507
3388,99793,99866,172568
3389,99750,99831,172627
3390,99734,99802,172673
3391,99711,99781,172714
3392,99684,99757,172763
3393,99657,99731,172813
3394,99634,99704,172860
3395,99605,99662,172924
3396,99566,99632,172990
3397,99547,99605,173036
3398,99517,99570,173100
3399,99499,99553,173148
3400,99467,99523,173209
3401,99442,99504,173258
3402,99415,99486,173308
3403,99396,99469,173346
3404,99370,99441,173402
3405,99342,99402,173464
3406,99311,99386,173515
3407,99281,99358,173571
3408,99253,99329,173628
3409,99231,99306,173673
3410,99204,99277,173726
3411,99174,99251,173783
3412,99126,99230,173847
3413,99098,99207,173906
3414,99073,99179,173961
3415,99041,99156,174022
3416,99023,99137,174053
3417,98989,99109,174114
3418,98961,99085,174164
3419,98932,99066,174219
3420,98909,99039,174270
3421,98890,99017,174320
3422,98865,98986,174372
3423,98827,98961,174436
3424,98804,98930,174495
3425,98784,98892,174550
3426,98762,98845,174617
3427,98743,98819,174671
3428,98713,98779,174741
3429,98684,98745,174804
3430,98654,98717,174860
3431,98619,98678,174917
3432,98594,98646,174978
3433,98562,98617,175037
3434,98528,98579,175102
3435,98496,98560,175155
3436,98469,98525,175211
3437,98441,98513,175260
3438,98402,98490,175320
3439,98369,98464,175382
3440,98340,98442,175432
3441,98306,98417,175488
3442,98275,98383,175557
3443,98249,98346,175619
3444,98218,98316,175677
3445,98197,98303,175711
3446,98160,98270,175776
3447,98136,98237,175829
3448,98110,98202,175889
3449,98085,98171,175940
3450,98046,98138,176003
3451,98013,98106,176071
3452,97979,98078,176131
3453,97948,98054,176189
3454,97906,98029,176253
3455,97875,98002,176308
3456,97845,97980,176345
3457,97817,97946,176399
3458,97782,97917,176463
3459,97758,97899,176510
3460,97728,97859,176572
3461,97708,97822,176624
3462,97670,97799,176686
3463,97650,97764,176735
3464,97641,97736,176783
3465,97620,97709,176828
3466,97598,97678,176881
3467,97556,97651,176940
3468,97519,97623,177002
3469,97484,97592,177060
3470,97454,97571,177102
3471,97428,97537,177155
3472,97401,97513,177203
3473,97378,97479,177262
3474,97344,97440,177330
3475,97306,97404,177390
3476,97286,97380,177436
3477,97265,97359,177476
3478,97241,97323,177532
3479,97206,97306,177586
3480,97185,97271,177631
3481,97151,97248,177677
3482,97119,97224,177733
3483,97093,97198,177784
3484,97054,97172,177849
3485,97028,97146,177902
3486,97001,97114,177957
3487,96982,97072,178020
3488,96956,97047,178067
3489,96924,97023,178119
3490,96888,97006,178165
3491,96855,96986,178212
3492,96831,96951,178266
3493,96796,96913,178324
3494,96766,96884,178368
3495,96735,96857,178418
3496,96702,96834,178475
3497,96677,96809,178528
3498,96646,96788,178581
3499,96618,96759,178645
3500,96580,96722,178718
3501,96562,96686,178762
3502,96536,96657,178816
3503,96511,96623,178877
3504,96472,96597,178945
3505,96450,96568,179000
3506,96422,96536,179055
3507,96396,96507,179103
3508,96369,96484,179155
3509,96348,96457,179203
3510,96311,96432,179256
3511,96277,96398,179312
3512,96254,96368,179374
3513,96225,96345,179419
3514,96201,96313,179481
3515,96165,96281,179538
3516,96130,96250,179606
3517,96100,96214,179670
3518,96071,96182,179734
3519,96048,96155,179777
3520,96023,96125,179833
3521,95997,96091,179891
3522,95968,96066,179947
3523,95945,96037,180001
3524,95920,96005,180057
3525,95893,95979,180113
3526,95867,95957,180147
3527,95838,95928,180211
3528,95814,95904,180263
3529,95786,95882,180315
3530,95754,95854,180380
3531,95715,95826,180438
3532,95687,95797,180495
3533,95652,95769,180551
3534,95626,95754,180599
3535,95601,95726,180653
3536,95564,95700,180712
3537,95536,95669,180772
3538,95509,95633,180835
3539,95477,95597,180896
3540,95456,95576,180940
3541,95428,95554,180993
3542,95396,95529,181051
3543,95378,95496,181104
3544,95337,95478,181157
3545,95306,95447,181215
3546,95277,95416,181275
3547,95256,95375,181330
3548,95221,95346,181391
3549,95191,95324,181445
3550,95162,95299,181491
3551,95120,95271,181562
3552,95102,95251,181609
3553,95072,95223,181668
3554,95051,95197,181714
3555,95017,95178,181767
3556,94999,95161,181804
3557,94975,95130,181858
3558,94958,95101,181905
3559,94933,95078,181947
3560,94910,95049,181997
3561,94886,95013,182056
3562,94862,94992,182106
3563,94833,94959,182168
3564,94811,94946,182212
3565,94786,94923,182262
3566,94756,94888,182323
3567,94727,94851,182377
3568,94705,94830,182424
3569,94675,94799,182480
3570,94643,94765,182542
3571,94611,94736,182607
3572,94582,94714,182658
3573,94540,94695,182725
3574,94503,94665,182786
3575,94471,94638,182847
3576,94450,94601,182900
3577,94431,94571,182947
3578,94413,94538,182997
3579,94391,94496,183066
3580,94353,94471,183122
3581,94326,94447,183174
3582,94300,94419,183232
3583,94277,94383,183285
3584,94250,94353,183343
3585,94227,94318,183401
3586,94208,94292,183450
3587,94179,94270,183508
3588,94153,94251,183556
3589,94129,94223,183601
3590,94096,94183,183665
3591,94061,94166,183707
3592,94029,94144,183763
3593,93999,94122,183818
3594,93977,94096,183871
3595,93944,94061,183936
3596,93915,94033,183987
3597,93889,93998,184043
