DAY,FEMALE,MALE,ZOMBIE
1290,24492,23944,1743
1291,24491,23946,1744
1292,24492,23945,1744
1293,24494,23947,1744
1294,24491,23946,1744
1295,24490,23945,1744
1296,24490,23945,1745
1297,24491,23945,1746
1298,24490,23948,1746
1299,24486,23947,1745
1300,24491,23946,1745
1301,24491,23946,1743
1302,24490,23949,1743
1303,24492,23951,1743
1304,24493,23951,1743
1305,24495,23945,1744
1306,24494,23947,1744
1307,24496,23943,1745
1308,24495,23943,1745
1309,24494,23939,1745
1310,24495,23944,1745
1311,24497,23944,1745
1312,24496,23941,1745
1313,24496,23941,1745
1314,24495,23935,1745
1315,24495,23936,1745
1316,24498,23936,1745
1317,24498,23936,1745
1318,24499,23937,1745
1319,24499,23941,1745
1320,24500,23939,1745
1321,24499,23940,1745
1322,24502,23938,1745
1323,24504,23939,1745
1324,24502,23937,1745
1325,24504,23935,1745
1326,24501,23932,1745
1327,24502,23932,1745
1328,24502,23932,1745
1329,24502,23933,1745
1330,24501,23931,1745
1331,24500,23933,1745
1332,24502,23934,1745
1333,24500,23933,1745
1334,24500,23937,1745
1335,24499,23937,1745
1336,24501,23939,1745
1337,24503,23940,1745
1338,24502,23939,1745
1339,24504,23941,1745
1340,24502,23939,1745
1341,24508,23939,1745
1342,24510,23935,1745
1343,24512,23936,1745
1344,24512,23935,1745
1345,24511,23933,1745
1346,24510,23930,1745
1347,24509,23933,1745
1348,24509,23931,1746
1349,24510,23927,1746
1350,24510,23926,1746
1351,24510,23928,1746
1352,24512,23928,1746
1353,24512,23930,1746
1354,24513,23930,1746
1355,24511,23931,1746
1356,24510,23932,1746
1357,24510,23932,1746
1358,24509,23931,1746
1359,24508,23932,1746
1360,24508,23930,1746
1361,24509,23929,1746
1362,24508,23927,1746
1363,24509,23926,1746
1364,24507,23923,1746
1365,24507,23921,1746
1366,24504,23919,1746
1367,24508,23921,1746
1368,24511,23923,1746
1369,24513,23924,1746
1370,24510,23924,1747
1371,24510,23926,1747
1372,24508,23924,1747
1373,24509,23924,1747
1374,24511,23926,1747
1375,24508,23925,1747
1376,24509,23927,1747
1377,24508,23931,1747
1378,24514,23931,1747
1379,24514,23932,1747
1380,24514,23934,1747
1381,24512,23934,1747
1382,24511,23934,1747
1383,24511,23936,1747
1384,24510,23937,1747
1385,24509,23936,1747
1386,24510,23934,1747
1387,24512,23933,1747
1388,24510,23934,1748
1389,24507,23936,1749
1390,24510,23936,1749
1391,24508,23935,1749
1392,24507,23935,1749
1393,24506,23937,1748
1394,24509,23937,1748
1395,24512,23938,1747
1396,24513,23937,1748
1397,24515,23940,1748
1398,24515,23940,1748
1399,24514,23939,1748
1400,24512,23939,1748
1401,24508,23942,1748
1402,24509,23942,1748
1403,24510,23939,1748
1404,24509,23937,1748
1405,24506,23934,1748
1406,24505,23934,1748
1407,24506,23934,1748
1408,24507,23933,1748
1409,24510,23933,1748
1410,24511,23933,1748
1411,24507,23933,1748
1412,24510,23932,1748
1413,24508,23930,1748
1414,24510,23929,1748
1415,24511,23929,1748
1416,24510,23928,1747
1417,24510,23929,1747
1418,24508,23932,1747
1419,24510,23931,1747
1420,24510,23935,1747
1421,24511,23933,1747
1422,24511,23933,1747
1423,24508,23934,1747
1424,24507,23933,1747
1425,24506,23937,1747
1426,24508,23936,1747
1427,24507,23933,1747
1428,24505,23931,1748
1429,24502,23932,1748
1430,24504,23932,1748
1431,24502,23931,1748
1432,24499,23934,1749
1433,24498,23933,1749
1434,24499,23935,1749
1435,24499,23933,1749
1436,24500,23931,1749
1437,24503,23929,1749
1438,24502,23931,1749
1439,24504,23931,1750
1440,24506,23926,1750
1441,24505,23926,1750
1442,24504,23926,1751
1443,24504,23927,1751
1444,24503,23928,1751
1445,24504,23927,1752
1446,24502,23925,1752
1447,24500,23925,1752
1448,24499,23927,1752
1449,24498,23925,1752
1450,24498,23922,1752
1451,24499,23920,1752
1452,24497,23920,1752
1453,24498,23921,1752
1454,24499,23924,1752
1455,24498,23923,1752
1456,24498,23926,1752
1457,24500,23924,1752
1458,24499,23923,1752
1459,24499,23921,1752
1460,24500,23923,1752
1461,24500,23923,1752
1462,24500,23920,1752
1463,24496,23922,1752
1464,24495,23924,1752
1465,24494,23923,1752
1466,24493,23923,1752
1467,24492,23921,1752
1468,24490,23923,1752
1469,24489,23923,1752
1470,24490,23922,1752
1471,24489,23921,1752
1472,24491,23924,1752
1473,24493,23929,1752
1474,24495,23928,1752
1475,24494,23927,1752
1476,24495,23927,1752
1477,24497,23927,1752
1478,24495,23925,1752
1479,24495,23924,1752
1480,24495,23926,1753
1481,24494,23926,1753
1482,24491,23927,1753
1483,24488,23924,1753
1484,24490,23923,1754
1485,24489,23922,1754
1486,24486,23922,1754
1487,24486,23919,1754
1488,24486,23919,1754
1489,24488,23919,1754
1490,24487,23918,1754
1491,24488,23918,1754
1492,24487,23919,1754
1493,24487,23919,1754
1494,24484,23918,1754
1495,24488,23918,1754
1496,24487,23918,1754
1497,24488,23918,1755
1498,24490,23920,1755
1499,24489,23919,1755
1500,24492,23919,1755
1501,24488,23921,1755
1502,24485,23919,1755
1503,24485,23916,1755
1504,24486,23916,1755
1505,24484,23914,1755
1506,24485,23915,1755
1507,24486,23913,1755
1508,24487,23912,1755
1509,24485,23912,1755
1510,24487,23913,1755
1511,24487,23910,1755
1512,24492,23910,1755
1513,24493,23906,1755
1514,24493,23906,1755
1515,24490,23908,1755
1516,24490,23908,1755
1517,24491,23910,1755
1518,24486,23909,1755
1519,24487,23906,1755
1520,24487,23906,1755
1521,24486,23908,1755
1522,24483,23907,1755
1523,24482,23910,1755
1524,24480,23909,1755
1525,24482,23909,1755
1526,24482,23907,1755
1527,24479,23910,1755
1528,24481,23913,1755
1529,24481,23910,1755
1530,24480,23912,1755
1531,24480,23911,1755
1532,24477,23914,1756
1533,24475,23914,1756
1534,24475,23912,1756
1535,24471,23910,1756
1536,24471,23912,1756
1537,24470,23914,1756
1538,24470,23913,1756
1539,24469,23914,1756
1540,24470,23913,1756
1541,24470,23913,1756
1542,24468,23910,1756
1543,24469,23905,1756
1544,24470,23905,1756
1545,24473,23909,1756
1546,24470,23908,1756
1547,24469,23910,1756
1548,24471,23913,1756
1549,24471,23915,1757
1550,24472,23916,1757
1551,24468,23920,1757
1552,24470,23919,1758
1553,24468,23917,1759
1554,24468,23917,1759
1555,24467,23919,1759
1556,24466,23920,1759
1557,24464,23917,1759
1558,24462,23917,1759
1559,24462,23917,1759
1560,24462,23918,1760
1561,24461,23916,1760
1562,24462,23918,1760
1563,24460,23919,1760
1564,24464,23918,1760
1565,24464,23919,1760
1566,24464,23917,1760
1567,24465,23910,1760
1568,24466,23912,1761
1569,24467,23911,1762
1570,24468,23914,1762
1571,24469,23917,1762
1572,24467,23918,1762
1573,24466,23918,1762
1574,24465,23918,1762
1575,24469,23918,1762
1576,24468,23919,1762
1577,24470,23918,1762
1578,24471,23916,1762
1579,24470,23915,1762
1580,24468,23916,1762
1581,24468,23914,1762
1582,24470,23913,1762
1583,24470,23916,1762
1584,24470,23915,1762
1585,24471,23916,1762
1586,24474,23917,1762
1587,24476,23914,1762
1588,24475,23914,1762
1589,24471,23911,1763
1590,24473,23907,1764
1591,24472,23909,1764
1592,24477,23910,1764
1593,24477,23910,1764
1594,24479,23909,1764
1595,24478,23908,1764
1596,24474,23907,1764
1597,24475,23907,1764
1598,24475,23907,1764
1599,24475,23905,1763
1600,24473,23904,1763
1601,24473,23904,1763
1602,24473,23906,1763
1603,24474,23906,1763
1604,24476,23905,1763
1605,24475,23904,1763
1606,24473,23906,1763
1607,24469,23905,1763
1608,24467,23903,1763
1609,24467,23905,1763
1610,24464,23907,1763
1611,24464,23909,1763
1612,24464,23909,1763
1613,24466,23908,1763
1614,24467,23907,1763
1615,24469,23907,1763
1616,24472,23906,1763
1617,24471,23904,1763
1618,24472,23902,1763
1619,24469,23903,1763
1620,24468,23903,1763
1621,24468,23900,1763
1622,24466,23900,1763
1623,24466,23897,1763
1624,24469,23899,1763
1625,24470,23900,1763
1626,24471,23900,1763
1627,24474,23900,1763
1628,24473,23900,1763
1629,24473,23899,1763
1630,24473,23897,1764
1631,24474,23896,1764
1632,24476,23895,1764
1633,24479,23895,1764
1634,24480,23894,1764
1635,24482,23891,1764
1636,24482,23891,1764
1637,24482,23893,1764
1638,24481,23895,1764
1639,24483,23896,1765
1640,24483,23897,1765
1641,24483,23895,1766
1642,24482,23895,1766
1643,24482,23897,1766
1644,24483,23897,1766
1645,24484,23899,1766
1646,24486,23898,1766
1647,24486,23897,1766
1648,24486,23895,1766
1649,24486,23893,1766
1650,24488,23893,1766
1651,24487,23891,1766
1652,24486,23888,1766
1653,24487,23889,1766
1654,24489,23887,1766
1655,24489,23887,1766
1656,24490,23886,1766
1657,24490,23884,1765
1658,24491,23881,1765
1659,24490,23878,1765
1660,24491,23880,1765
1661,24490,23878,1765
1662,24490,23881,1765
1663,24488,23883,1764
1664,24489,23883,1763
1665,24489,23883,1763
1666,24488,23882,1764
1667,24486,23880,1764
1668,24486,23880,1764
1669,24488,23881,1764
1670,24488,23881,1764
1671,24487,23878,1763
1672,24490,23878,1763
1673,24490,23879,1763
1674,24488,23878,1764
1675,24488,23875,1764
1676,24485,23876,1765
1677,24482,23876,1765
1678,24485,23876,1765
1679,24487,23878,1764
1680,24486,23874,1764
1681,24484,23873,1764
1682,24484,23873,1764
1683,24485,23873,1764
1684,24484,23873,1764
1685,24486,23874,1764
1686,24487,23872,1764
1687,24486,23868,1764
1688,24486,23870,1764
1689,24485,23871,1765
1690,24485,23870,1765
1691,24483,23868,1765
1692,24480,23868,1765
1693,24482,23869,1764
1694,24481,23868,1764
1695,24480,23869,1764
1696,24477,23866,1764
1697,24477,23864,1764
1698,24478,23866,1764
1699,24479,23865,1764
1700,24480,23862,1764
1701,24480,23860,1763
1702,24481,23857,1763
1703,24483,23857,1762
1704,24483,23857,1762
1705,24482,23859,1761
1706,24480,23860,1761
1707,24482,23859,1761
1708,24480,23858,1761
1709,24481,23858,1761
1710,24482,23860,1761
1711,24481,23862,1761
1712,24482,23861,1761
1713,24483,23859,1761
1714,24484,23859,1762
1715,24487,23859,1762
1716,24486,23859,1762
1717,24487,23859,1762
1718,24489,23859,1762
1719,24487,23859,1762
1720,24486,23860,1762
1721,24489,23858,1762
1722,24489,23861,1762
1723,24491,23863,1762
1724,24491,23861,1762
1725,24489,23862,1762
1726,24489,23863,1762
1727,24489,23861,1762
1728,24489,23861,1762
1729,24491,23860,1762
1730,24491,23860,1762
1731,24491,23859,1762
1732,24492,23857,1762
1733,24491,23857,1762
1734,24491,23856,1762
1735,24489,23856,1762
1736,24484,23856,1761
1737,24484,23856,1761
1738,24485,23856,1761
1739,24485,23855,1761
1740,24485,23853,1762
1741,24485,23853,1763
1742,24487,23851,1763
1743,24491,23851,1763
1744,24488,23852,1763
1745,24486,23853,1763
1746,24488,23854,1763
1747,24485,23853,1763
1748,24483,23852,1764
1749,24487,23854,1764
1750,24488,23853,1764
1751,24488,23853,1764
1752,24487,23851,1764
1753,24485,23850,1764
1754,24483,23849,1765
1755,24480,23848,1765
1756,24481,23851,1765
1757,24481,23849,1765
1758,24481,23849,1765
1759,24478,23852,1765
1760,24478,23845,1765
1761,24476,23847,1765
1762,24478,23847,1765
1763,24482,23844,1765
1764,24484,23846,1765
1765,24484,23847,1765
1766,24485,23847,1765
1767,24486,23847,1765
1768,24486,23844,1765
1769,24488,23842,1765
1770,24485,23846,1766
1771,24488,23846,1766
1772,24489,23850,1766
1773,24490,23852,1766
1774,24491,23855,1766
1775,24490,23856,1766
1776,24492,23855,1766
1777,24494,23857,1766
1778,24493,23857,1766
1779,24491,23856,1765
1780,24491,23858,1765
1781,24492,23858,1765
1782,24493,23860,1765
1783,24497,23858,1765
1784,24497,23854,1765
1785,24499,23850,1766
1786,24498,23850,1766
1787,24496,23847,1766
1788,24492,23847,1765
1789,24489,23847,1765
1790,24489,23847,1765
1791,24485,23844,1765
1792,24485,23847,1765
1793,24485,23850,1765
1794,24484,23850,1766
1795,24484,23853,1766
1796,24481,23852,1766
1797,24482,23852,1766
1798,24481,23853,1767
1799,24480,23854,1767
1800,24479,23852,1767
1801,24479,23853,1767
1802,24478,23850,1767
1803,24481,23851,1767
1804,24484,23848,1767
1805,24484,23849,1767
1806,24483,23850,1767
1807,24484,23849,1767
1808,24485,23848,1767
1809,24485,23846,1767
1810,24490,23844,1767
1811,24489,23842,1767
1812,24489,23842,1767
1813,24488,23848,1767
1814,24483,23848,1767
1815,24483,23849,1767
1816,24480,23853,1767
1817,24482,23849,1768
1818,24479,23849,1769
1819,24479,23849,1769
1820,24480,23850,1769
1821,24479,23850,1769
1822,24482,23852,1769
1823,24485,23852,1770
1824,24487,23853,1770
1825,24487,23852,1770
1826,24484,23851,1771
1827,24483,23850,1771
1828,24483,23849,1771
1829,24484,23853,1771
1830,24481,23855,1771
1831,24481,23855,1771
1832,24482,23855,1771
1833,24484,23855,1771
1834,24486,23853,1771
1835,24484,23857,1771
1836,24487,23859,1771
1837,24489,23857,1771
1838,24489,23859,1770
1839,24491,23859,1770
1840,24490,23858,1770
1841,24487,23859,1770
1842,24487,23858,1770
1843,24489,23857,1770
1844,24489,23857,1770
1845,24487,23857,1770
1846,24488,23857,1770
1847,24488,23858,1770
1848,24487,23858,1769
1849,24488,23859,1769
1850,24489,23859,1769
1851,24487,23860,1769
1852,24488,23860,1769
1853,24489,23863,1769
1854,24489,23864,1769
1855,24490,23864,1769
1856,24488,23863,1769
1857,24492,23861,1769
1858,24492,23860,1770
1859,24491,23859,1771
1860,24489,23857,1771
1861,24487,23859,1771
1862,24489,23860,1771
1863,24485,23860,1773
1864,24484,23860,1773
1865,24482,23859,1773
1866,24484,23859,1773
1867,24482,23863,1773
1868,24479,23861,1773
1869,24475,23862,1773
1870,24473,23861,1773
1871,24473,23860,1773
1872,24475,23862,1772
1873,24476,23859,1772
1874,24477,23857,1772
1875,24475,23856,1772
1876,24474,23857,1771
1877,24474,23858,1771
1878,24476,23860,1771
1879,24478,23858,1771
1880,24477,23855,1771
1881,24479,23857,1771
1882,24481,23858,1771
1883,24482,23860,1771
1884,24479,23861,1771
1885,24479,23863,1771
1886,24479,23865,1772
1887,24482,23866,1772
1888,24481,23868,1772
1889,24481,23866,1772
1890,24482,23868,1772
1891,24483,23868,1773
1892,24484,23865,1774
1893,24485,23865,1774
1894,24484,23867,1774
1895,24482,23869,1773
1896,24486,23871,1773
1897,24484,23870,1773
1898,24484,23871,1773
1899,24487,23870,1772
1900,24489,23869,1771
1901,24489,23871,1771
1902,24490,23875,1771
1903,24490,23877,1771
1904,24491,23879,1771
1905,24492,23879,1771
1906,24493,23881,1771
1907,24491,23881,1771
1908,24492,23882,1771
1909,24492,23881,1771
1910,24494,23886,1771
1911,24493,23885,1771
1912,24492,23885,1771
1913,24492,23883,1771
1914,24496,23882,1771
1915,24496,23881,1771
1916,24492,23881,1771
1917,24493,23880,1771
1918,24492,23878,1771
1919,24496,23876,1771
1920,24500,23874,1771
1921,24503,23873,1771
1922,24504,23875,1771
1923,24504,23875,1770
1924,24503,23874,1770
1925,24502,23874,1770
1926,24503,23872,1769
1927,24505,23871,1770
1928,24504,23868,1771
1929,24508,23868,1771
1930,24510,23868,1771
1931,24510,23867,1771
1932,24510,23866,1771
1933,24508,23867,1771
1934,24505,23869,1771
1935,24506,23867,1771
1936,24503,23868,1771
1937,24502,23868,1771
1938,24499,23868,1771
1939,24499,23868,1771
1940,24502,23867,1771
1941,24501,23867,1771
1942,24500,23867,1770
1943,24498,23867,1769
1944,24498,23869,1769
1945,24497,23869,1769
1946,24498,23868,1769
1947,24493,23865,1769
1948,24493,23865,1769
1949,24491,23865,1769
1950,24490,23864,1769
1951,24486,23865,1770
1952,24486,23869,1770
1953,24484,23868,1770
1954,24487,23868,1770
1955,24486,23869,1770
1956,24483,23869,1771
1957,24482,23870,1771
1958,24480,23870,1771
1959,24479,23867,1771
1960,24476,23868,1771
1961,24477,23869,1771
1962,24478,23869,1771
1963,24477,23870,1771
1964,24478,23872,1771
1965,24476,23873,1771
1966,24477,23873,1771
1967,24476,23876,1771
1968,24476,23873,1772
1969,24476,23871,1772
1970,24475,23867,1772
1971,24476,23868,1772
1972,24477,23868,1772
1973,24476,23871,1772
1974,24475,23871,1772
1975,24473,23873,1772
1976,24474,23874,1772
1977,24470,23873,1772
1978,24471,23875,1772
1979,24470,23874,1773
1980,24472,23874,1773
1981,24471,23875,1773
1982,24471,23877,1773
1983,24470,23876,1773
1984,24469,23877,1773
1985,24468,23879,1773
1986,24469,23879,1773
1987,24469,23877,1773
1988,24470,23877,1773
1989,24469,23879,1773
1990,24470,23880,1773
1991,24471,23882,1773
1992,24472,23884,1773
1993,24472,23885,1773
1994,24472,23883,1773
